"id","amount","decision_date","year","donor","recipient","emergency_id","appeal_id","status","is_allocation","project_code","appeal_title","emergency_title"
224741,16050000,"2015-02-11T00:00:00",2015,"Allocation of unearmarked funds by WFP","World Food Programme",16521,1062,"Paid contribution",0,"SSD-15/SNYS/78226/R/561","Republic of South Sudan 2015","Republic of South Sudan 2015"
224459,317460,"2015-02-02T00:00:00",2015,"Luxembourg","CARITAS",16521,0,"Commitment",0,NA,NA,"Republic of South Sudan 2015"
224655,4027182,"2014-12-01T00:00:00",2015,"United Kingdom ","Mercy Corps ",16521,1062,"Pledge",0,"SSD-15/F/72763/5162","Republic of South Sudan 2015","Republic of South Sudan 2015"
224736,1441600,"2015-01-02T00:00:00",2015,"Common Humanitarian Fund","World Food Programme",16521,1062,"Paid contribution",1,"SSD-15/SNYS/78226/R/561","Republic of South Sudan 2015","Republic of South Sudan 2015"
223890,20362050,"2014-12-18T00:00:00",2015,"United Kingdom ","Common Humanitarian Fund",16521,1062,"Paid contribution",0,"SSD-15/SNYS/77789/R/7622","Republic of South Sudan 2015","Republic of South Sudan 2015"
224930,543478,"2015-02-17T00:00:00",2015,"Switzerland","Office for the Coordination of Humanitarian Affairs",16521,1062,"Pledge",0,"SSD-15/CSS/73606/119","Republic of South Sudan 2015","Republic of South Sudan 2015"
224738,1e+06,"2014-11-20T00:00:00",2015,"African Development Bank","World Food Programme",16521,1062,"Paid contribution",0,"SSD-15/SNYS/78226/R/561","Republic of South Sudan 2015","Republic of South Sudan 2015"
223907,1e+06,"2015-01-20T00:00:00",2015,"United States of America","Office for the Coordination of Humanitarian Affairs",16521,1062,"Commitment",0,"SSD-15/CSS/73606/119","Republic of South Sudan 2015","Republic of South Sudan 2015"
224686,3623,"2015-02-09T00:00:00",2015,"United States of America","Various Recipients (details not yet provided)",16521,0,"Pledge",0,NA,NA,"Republic of South Sudan 2015"
223651,5303030,"2014-12-01T00:00:00",2015,"United Kingdom ","United Nations Children's Fund",16521,1062,"Pledge",0,"SSD-15/SNYS/77131/R/124","Republic of South Sudan 2015","Republic of South Sudan 2015"
223869,638753,"2015-01-01T00:00:00",2015,"United Kingdom ","International Rescue Committee",16521,1062,"Paid contribution",0,"SSD-15/P-HR-RL/72816/5179","Republic of South Sudan 2015","Republic of South Sudan 2015"
223873,446718,"2014-12-18T00:00:00",2014,"United Kingdom ","International Medical Corps",16521,0,"Paid contribution",0,NA,NA,"Republic of South Sudan 2015"
223876,8752350,"2014-12-01T00:00:00",2015,"United Kingdom ","Food & Agriculture Organization of the United Nations",16521,1062,"Paid contribution",0,"SSD-15/ER/72610/123","Republic of South Sudan 2015","Republic of South Sudan 2015"
223866,1275848,"2014-12-01T00:00:00",2015,"United Kingdom ","Mercy Corps ",16521,1062,"Commitment",0,"SSD-15/F/72763/5162","Republic of South Sudan 2015","Republic of South Sudan 2015"
223871,2225339,"2015-01-01T00:00:00",2015,"United Kingdom ","International Rescue Committee",16521,1062,"Pledge",0,"SSD-15/P-HR-RL/72816/5179","Republic of South Sudan 2015","Republic of South Sudan 2015"
223874,1219948,"2014-12-18T00:00:00",2015,"United Kingdom ","International Medical Corps",16521,0,"Pledge",0,NA,NA,"Republic of South Sudan 2015"
224742,706314,"2015-01-26T00:00:00",2015,"United Kingdom ","World Food Programme",16521,1062,"Paid contribution",0,"SSD-15/SNYS/78226/R/561","Republic of South Sudan 2015","Republic of South Sudan 2015"
224730,7015808,"2015-02-11T00:00:00",2015,"Various Donors (details not yet provided)","World Food Programme",16521,1062,"Paid contribution",0,"SSD-15/CSS/72559/561","Republic of South Sudan 2015","Republic of South Sudan 2015"
224693,3500000,"2015-02-09T00:00:00",2015,"United States of America","International Rescue Committee",16521,1062,"Pledge",0,"SSD-15/SNYS/78222/R/5179","Republic of South Sudan 2015","Republic of South Sudan 2015"
224696,6e+06,"2015-02-09T00:00:00",2015,"United States of America","Food & Agriculture Organization of the United Nations",16521,1062,"Pledge",0,"SSD-15/ER/72610/123","Republic of South Sudan 2015","Republic of South Sudan 2015"
224697,5e+06,"2015-02-09T00:00:00",2015,"United States of America","United Nations Children's Fund",16521,1062,"Pledge",0,"SSD-15/SNYS/77131/R/124","Republic of South Sudan 2015","Republic of South Sudan 2015"
222981,2185951,"2015-01-01T00:00:00",2015,"Allocation of unearmarked funds by OCHA","Office for the Coordination of Humanitarian Affairs",16521,1062,"Paid contribution",0,"SSD-15/CSS/73606/119","Republic of South Sudan 2015","Republic of South Sudan 2015"
224733,1996161,"2015-01-02T00:00:00",2015,"Common Humanitarian Fund","World Food Programme",16521,1062,"Paid contribution",1,"SSD-15/SNYS/78226/R/561","Republic of South Sudan 2015","Republic of South Sudan 2015"
