"id","amount","decision_date","year","donor","recipient","emergency_id","appeal_id","status","is_allocation","project_code","appeal_title","emergency_title"
224962,134146,"2015-01-07T00:00:00",2015,"Belgium","World Food Programme",16520,1090,"Paid contribution",0,"SRRP-15/MS/78207/R/561","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224963,2887520,"2015-01-07T00:00:00",2015,"Private (individuals & organisations)","World Food Programme",16520,1090,"Paid contribution",0,"SRRP-15/MS/78207/R/561","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224964,7490000,"2015-02-18T00:00:00",2015,"Allocation of unearmarked funds by WFP","World Food Programme",16520,1090,"Paid contribution",0,"SRRP-15/MS/78207/R/561","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224965,2717391,"2015-02-09T00:00:00",2015,"Switzerland","World Food Programme",16520,1090,"Paid contribution",0,"SRRP-15/MS/78207/R/561","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224966,1010388,"2015-02-18T00:00:00",2015,"United Arab Emirates","World Food Programme",16520,1090,"Paid contribution",0,"SRRP-15/MS/78207/R/561","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
218436,3316750,"2014-09-24T00:00:00",2015,"United Kingdom ","United Nations High Commissioner for Refugees",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224975,2290075,"2015-02-18T00:00:00",2015,"World Food Programme","World Food Programme",16520,1090,"Paid contribution",1,"SRRP-15/MS/76767","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224043,10676157,"2014-12-23T00:00:00",2015,"Canada","World Food Programme",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224660,0,"2015-02-10T00:00:00",2015,"United Kingdom ","Various Recipients (details not yet provided)",16520,0,"Pledge",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224044,4448399,"2014-12-23T00:00:00",2015,"Canada","United Nations High Commissioner for Refugees",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223541,365854,"2015-01-06T00:00:00",2015,"Luxembourg","World Health Organization",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223548,18633540,"2015-01-12T00:00:00",2015,"United Kingdom ","Emergency Response Fund (OCHA)",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223529,126103405,"2014-11-07T00:00:00",2015,"European Commission's Humanitarian Aid and Civil Protection Department","UN Agencies, NGOs and/or Red Cross (details not yet provided)",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224638,2518346,"2015-02-10T00:00:00",2015,"United Kingdom ","OXFAM",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224639,8582532,"2015-02-10T00:00:00",2015,"United Kingdom ","Norwegian Refugee Council",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224640,21031594,"2015-02-10T00:00:00",2015,"United Kingdom ","Mercy Corps ",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224641,300841,"2015-02-10T00:00:00",2015,"United Kingdom ","Various Recipients (details not yet provided)",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224642,1132931,"2015-02-10T00:00:00",2015,"United Kingdom ","Islamic Relief Worldwide",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224643,2951784,"2015-02-10T00:00:00",2015,"United Kingdom ","International Rescue Committee",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224644,6419940,"2015-02-10T00:00:00",2015,"United Kingdom ","International Organization for Migration",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224645,3947151,"2015-02-10T00:00:00",2015,"United Kingdom ","Handicap International",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224646,1510574,"2015-02-10T00:00:00",2015,"United Kingdom ","Food & Agriculture Organization of the United Nations",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224647,3188822,"2015-02-10T00:00:00",2015,"United Kingdom ","Danish Refugee Council",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224667,23830381,"2015-02-10T00:00:00",2015,"United Kingdom ","Various Recipients (details not yet provided)",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224668,3398792,"2015-02-10T00:00:00",2015,"United Kingdom ","United Nations Relief and Works Agency for Palestine Refugees in the Near East",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224669,27190332,"2015-02-10T00:00:00",2015,"United Kingdom ","United Nations Children's Fund",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224670,6042296,"2015-02-10T00:00:00",2015,"United Kingdom ","United Nations High Commissioner for Refugees",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224671,1510574,"2015-02-10T00:00:00",2015,"United Kingdom ","United Nations Population Fund",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224969,15189,"2015-02-18T00:00:00",2015,"World Food Programme","World Food Programme",16520,1090,"Paid contribution",1,"SRRP-15/MS/76628","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224045,889680,"2014-12-23T00:00:00",2015,"Canada","United Nations Population Fund",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224496,51867,"2015-02-03T00:00:00",2015,"Private (individuals & organisations)","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76678","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224497,83122,"2015-02-03T00:00:00",2015,"Allocation of unearmarked funds by UNFPA","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76678","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224498,1734462,"2015-02-03T00:00:00",2015,"United Arab Emirates","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76678","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224672,11737914,"2015-02-10T00:00:00",2015,"United Kingdom ","Save the Children ",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224673,2190340,"2015-02-10T00:00:00",2015,"United Kingdom ","Doctors of the World",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224674,10094979,"2015-02-10T00:00:00",2015,"United Kingdom ","Danish Refugee Council",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224506,209088,"2015-02-03T00:00:00",2015,"Qatar","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76764","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
223301,174000,"2014-12-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223083,284000,"2014-12-18T00:00:00",2015,"Russian Federation","World Health Organization",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223089,4299226,"2014-12-31T00:00:00",2015,"Canada","Emergency Response Fund (OCHA)",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223303,341295,"2014-12-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223304,30000,"2014-12-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223305,699191,"2014-12-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223306,291600,"2014-12-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223309,593670,"2014-12-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223310,3e+05,"2014-11-20T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223312,247200,"2014-10-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223302,423234,"2014-12-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224500,2773000,"2015-02-03T00:00:00",2015,"Saudi Arabia (Kingdom of)","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76748","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224501,709411,"2015-02-03T00:00:00",2015,"Private (individuals & organisations)","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76748","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224502,398938,"2015-02-03T00:00:00",2015,"Netherlands","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76748","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224499,6319115,"2014-09-24T00:00:00",2015,"United Kingdom ","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76748","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224504,2796868,"2015-02-03T00:00:00",2015,"European Commission","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76678","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224505,4802412,"2015-02-03T00:00:00",2015,"European Commission","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76764","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224456,609756,"2015-01-27T00:00:00",2015,"Italy","Various Recipients (details not yet provided)",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223361,2e+06,"2014-12-10T00:00:00",2015,"Qatar","World Food Programme",16520,1090,"Paid contribution",0,"SRRP-15/MS/78207/R/561","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224631,15709970,"2015-02-10T00:00:00",2015,"United Kingdom ","World Food Programme",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224636,4019293,"2015-02-10T00:00:00",2015,"United Kingdom ","Various Recipients (details not yet provided)",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224632,44002541,"2015-02-10T00:00:00",2015,"United Kingdom ","Various Recipients (details not yet provided)",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224633,4823151,"2015-02-10T00:00:00",2015,"United Kingdom ","United Nations Relief and Works Agency for Palestine Refugees in the Near East",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224634,4531722,"2015-02-10T00:00:00",2015,"United Kingdom ","United Nations Children's Fund",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224635,15861027,"2015-02-10T00:00:00",2015,"United Kingdom ","United Nations High Commissioner for Refugees",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
209714,1e+06,"2014-04-01T00:00:00",2015,"United Arab Emirates","World Health Organization",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224637,12057878,"2015-02-10T00:00:00",2015,"United Kingdom ","Save the Children ",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223307,40680,"2014-12-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223308,553452,"2014-12-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223072,1001252,"2014-12-19T00:00:00",2015,"European Commission's Humanitarian Aid and Civil Protection Department","Danish Refugee Council",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224503,1293914,"2015-02-03T00:00:00",2015,"European Commission EuropeAid Development and Cooperation","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76748","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
223075,24405507,"2014-12-22T00:00:00",2015,"European Commission's Humanitarian Aid and Civil Protection Department","World Food Programme",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223076,12391574,"2014-12-02T00:00:00",2015,"European Commission's Humanitarian Aid and Civil Protection Department","United Nations High Commissioner for Refugees",16520,1090,"Commitment",0,"SRRP-15/MS/76748","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
223953,1e+06,"2014-12-23T00:00:00",2015,"Qatar","Qatar Red Crescent Society",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223987,1036585,"2015-01-21T00:00:00",2015,"European Commission's Humanitarian Aid and Civil Protection Department","GOAL",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
219783,13354037,"2015-01-12T00:00:00",2015,"United Kingdom ","Emergency Response Fund (OCHA)",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223993,9756098,"2015-01-12T00:00:00",2015,"Germany","World Food Programme",16520,1090,"Paid contribution",0,"SRRP-15/MS/78207/R/561","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224973,13082096,"2015-02-18T00:00:00",2015,"World Food Programme","World Food Programme",16520,1090,"Paid contribution",1,"SRRP-15/MS/76754","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
223984,2503129,"2014-12-16T00:00:00",2015,"Belgium","International Committee of the Red Cross",16520,0,"Pledge",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224179,48395,"2015-01-22T00:00:00",2015,"Sweden","Swedish Civil Contingencies Agency (MSB)",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224180,125156,"2014-12-31T00:00:00",2015,"Estonia","World Food Programme",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224178,40950,"2015-01-27T00:00:00",2015,"Denmark","Danish Mission Council",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224405,4086148,"2015-01-01T00:00:00",2015,"Carry-over (donors not specified)","Emergency Response Fund (OCHA)",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
223985,1219512,"2015-01-21T00:00:00",2015,"European Commission's Humanitarian Aid and Civil Protection Department","Relief International",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224971,10538969,"2015-02-18T00:00:00",2015,"World Food Programme","World Food Programme",16520,1090,"Paid contribution",1,"SRRP-15/MS/76684","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224046,1779359,"2014-12-23T00:00:00",2015,"Canada","International Committee of the Red Cross",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224047,5338078,"2014-12-23T00:00:00",2015,"Canada","World Food Programme",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224048,5338078,"2014-12-23T00:00:00",2015,"Canada","World Food Programme",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224049,889680,"2014-12-23T00:00:00",2015,"Canada","World Food Programme",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224050,4448399,"2014-12-23T00:00:00",2015,"Canada","United Nations High Commissioner for Refugees",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224051,1779359,"2014-12-23T00:00:00",2015,"Canada","United Nations High Commissioner for Refugees",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224052,4448399,"2014-12-23T00:00:00",2015,"Canada","United Nations High Commissioner for Refugees",16520,0,"Commitment",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224528,13505891,"2015-02-03T00:00:00",2015,"European Commission EuropeAid Development and Cooperation","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76748","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224529,14144537,"2015-02-03T00:00:00",2015,"European Commission EuropeAid Development and Cooperation","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76748","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224530,2193549,"2015-02-03T00:00:00",2015,"European Commission","United Nations High Commissioner for Refugees",16520,1090,"Paid contribution",0,"SRRP-15/MS/76748","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
218435,3465296,"2014-09-24T00:00:00",2015,"United Kingdom ","United Nations High Commissioner for Refugees",16520,1090,"Commitment",0,"SRRP-15/MS/76771","Syria regional refugee and resilience plan (3RP) 2015","Syrian Arab Republic - Civil Unrest 2015"
224404,2448856,"2015-01-01T00:00:00",2015,"Carry-over (donors not specified)","Office for the Coordination of Humanitarian Affairs",16520,0,"Paid contribution",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
224094,2e+06,"2015-01-27T00:00:00",2015,"Russian Federation","World Food Programme",16520,0,"Pledge",0,NA,NA,"Syrian Arab Republic - Civil Unrest 2015"
