"id","amount","decision_date","year","donor","recipient","emergency_id","appeal_id","status","is_allocation","project_code","appeal_title","emergency_title"
218129,2108037,"2014-09-05T00:00:00",2014,"European Commission's Humanitarian Aid and Civil Protection Department","Danish Refugee Council",16548,983,"Commitment",0,"IRQ-14/S-NF/71324/R/5181","Iraq 2014-2015","Iraq 2015"
217990,1.8e+07,"2014-09-11T00:00:00",2014,"United States of America","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/SNYS/70354/R/298","Iraq 2014-2015","Iraq 2015"
217991,1e+06,"2014-09-11T00:00:00",2014,"United States of America","United Nations Human Settlements Programme (UN-HABITAT)",16548,983,"Commitment",0,"IRQ-14/SNYS/70358/R/7039","Iraq 2014-2015","Iraq 2015"
220576,1745201,"2014-10-24T00:00:00",2014,"Australia","United Nations Population Fund",16548,983,"Paid contribution",0,"IRQ-14/H/69858/R/1171","Iraq 2014-2015","Iraq 2015"
223637,8007117,"2014-12-23T00:00:00",2014,"Canada","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
220695,2762049,"2014-10-07T00:00:00",2014,"Sweden","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
218065,5e+05,"2014-09-10T00:00:00",2014,"Japan","Office for the Coordination of Humanitarian Affairs",16548,983,"Paid contribution",0,"IRQ-14/CSS/69882/R/119","Iraq 2014-2015","Iraq 2015"
215466,7850850,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Human Settlements Programme (UN-HABITAT)",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70358/R/7039","Iraq 2014-2015","Iraq 2015"
207736,375000,"2014-02-13T00:00:00",2014,"Central Emergency Response Fund","World Health Organization",16548,983,"Paid contribution",1,"IRQ-14/H/71036/R/122","Iraq 2014-2015","Iraq 2015"
207738,223898,"2014-02-13T00:00:00",2014,"Central Emergency Response Fund","United Nations Children's Fund",16548,983,"Paid contribution",1,"IRQ-14/H/70841/R/124","Iraq 2014-2015","Iraq 2015"
207740,149264,"2014-02-13T00:00:00",2014,"Central Emergency Response Fund","United Nations Population Fund",16548,983,"Paid contribution",1,"IRQ-14/H/69858/R/1171","Iraq 2014-2015","Iraq 2015"
223530,1707317,"2015-01-02T00:00:00",2015,"European Commission's Humanitarian Aid and Civil Protection Department","International Rescue Committee",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
223531,1251564,"2014-12-23T00:00:00",2014,"European Commission's Humanitarian Aid and Civil Protection Department","Action Contre la Faim",16548,983,"Commitment",0,"IRQ-14/WS/71186/R/5186","Iraq 2014-2015","Iraq 2015"
223532,1251564,"2014-12-18T00:00:00",2014,"European Commission's Humanitarian Aid and Civil Protection Department","United Nations Office for Project Services",16548,983,"Commitment",0,"IRQ-14/SNYS/70361/R/5767","Iraq 2014-2015","Iraq 2015"
223780,573304,"2015-01-14T00:00:00",2014,"Germany","Mission East",16548,983,"Commitment",0,"IRQ-14/S-NF/70983/R/5766","Iraq 2014-2015","Iraq 2015"
219993,763159,"2014-09-05T00:00:00",2014,"World Food Programme","World Food Programme",16548,983,"Paid contribution",1,"IRQ-14/CSS/70791/R/561","Iraq 2014-2015","Iraq 2015"
224956,10057,"2014-02-10T00:00:00",2014,"Private (individuals & organisations)","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
219996,221810376,"2014-09-05T00:00:00",2014,"World Food Programme","World Food Programme",16548,983,"Paid contribution",1,"IRQ-14/F/69872/R/561","Iraq 2014-2015","Iraq 2015"
219998,2372190,"2014-09-05T00:00:00",2014,"World Food Programme","World Food Programme",16548,983,"Paid contribution",1,"IRQ-14/CSS/69839/R/561","Iraq 2014-2015","Iraq 2015"
223550,14675985,"2014-11-07T00:00:00",2015,"European Commission's Humanitarian Aid and Civil Protection Department","UN Agencies, NGOs and/or Red Cross (details not yet provided)",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
218466,2091613,"2014-09-27T00:00:00",2014,"United Kingdom ","Save the Children ",16548,983,"Paid contribution",0,"IRQ-14/F/71004/R/6079","Iraq 2014-2015","Iraq 2015"
218469,428087,"2014-09-27T00:00:00",2014,"Canada","Save the Children ",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/71072/R/6079","Iraq 2014-2015","Iraq 2015"
207281,999995,"2014-02-11T00:00:00",2014,"Central Emergency Response Fund","International Organization for Migration",16548,983,"Paid contribution",1,"IRQ-14/S-NF/67709/R/298","Iraq 2014-2015","Iraq 2015"
224385,1162700,"2014-09-11T00:00:00",2014,"United States of America","Danish Refugee Council",16548,983,"Paid contribution",0,"IRQ-14/WS/71310/R/5181","Iraq 2014-2015","Iraq 2015"
222374,1e+07,"2014-09-29T00:00:00",2014,"United States of America","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
213184,2004028,"2014-03-15T00:00:00",2014,"Allocation of unearmarked funds by UNICEF","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/H/70841/R/124","Iraq 2014-2015","Iraq 2015"
221355,2e+05,"2014-11-19T00:00:00",2014,"Korea, Republic of","Office for the Coordination of Humanitarian Affairs",16548,983,"Paid contribution",0,"IRQ-14/CSS/69882/R/119","Iraq 2014-2015","Iraq 2015"
224386,573439,"2015-02-02T00:00:00",2014,"Germany","Danish Refugee Council",16548,983,"Paid contribution",0,"IRQ-14/CSS/71183/R/5181","Iraq 2014-2015","Iraq 2015"
224387,1658375,"2014-09-15T00:00:00",2014,"United Kingdom ","Danish Refugee Council",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/71065/R/5181","Iraq 2014-2015","Iraq 2015"
207178,999915,"2014-02-10T00:00:00",2014,"Central Emergency Response Fund","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",1,"IRQ-14/S-NF/67709/R/120","Iraq 2014-2015","Iraq 2015"
213229,1e+06,"2014-06-02T00:00:00",2014,"Central Emergency Response Fund","World Health Organization",16548,983,"Paid contribution",1,"IRQ-14/H/71036/R/122","Iraq 2014-2015","Iraq 2015"
207283,1000001,"2014-02-11T00:00:00",2014,"Central Emergency Response Fund","World Food Programme",16548,983,"Paid contribution",1,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
224359,108253,"2015-01-22T00:00:00",2015,"Sweden","Swedish Civil Contingencies Agency (MSB)",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
223478,250000,"2014-10-14T00:00:00",2014,"United States of America","Office for the Coordination of Humanitarian Affairs",16548,983,"Commitment",0,"IRQ-14/CSS/69882/R/119","Iraq 2014-2015","Iraq 2015"
224384,150000,"2014-11-12T00:00:00",2014,"Private (individuals & organisations)","Danish Refugee Council",16548,983,"Paid contribution",0,"IRQ-14/S-NF/71324/R/5181","Iraq 2014-2015","Iraq 2015"
221458,1867414,"2014-11-24T00:00:00",2014,"Australia","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/F/69872/R/561","Iraq 2014-2015","Iraq 2015"
224466,12800000,"2014-11-28T00:00:00",2014,"United Kingdom ","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
224467,6400000,"2014-11-28T00:00:00",2014,"United Kingdom ","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/SNYS/70354/R/298","Iraq 2014-2015","Iraq 2015"
224793,46178,"2015-02-06T00:00:00",2015,"Sweden","Swedish Civil Contingencies Agency (MSB)",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
224794,406517,"2015-02-04T00:00:00",2015,"Sweden","International Rescue Committee",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
224795,609756,"2015-01-19T00:00:00",2014,"Italy","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
224799,34256,"2014-09-19T00:00:00",2014,"Lithuania","United Nations Children's Fund",16548,983,"Pledge",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
215467,7960800,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Development Programme",16548,983,"Paid contribution",0,"IRQ-14/ER/70993/R/776","Iraq 2014-2015","Iraq 2015"
216203,749990,"2014-07-14T00:00:00",2014,"Central Emergency Response Fund","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",1,"IRQ-14/S-NF/67709/R/120","Iraq 2014-2015","Iraq 2015"
216205,5e+05,"2014-07-14T00:00:00",2014,"Central Emergency Response Fund","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",1,"IRQ-14/P-HR-RL/69870/R/120","Iraq 2014-2015","Iraq 2015"
224798,731707,"2015-01-27T00:00:00",2014,"Austria","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
218361,1473297,"2014-09-03T00:00:00",2014,"Canada","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/S-NF/67709/R/120","Iraq 2014-2015","Iraq 2015"
223644,2046263,"2014-12-23T00:00:00",2014,"Canada","World Vision International",16548,983,"Paid contribution",0,"IRQ-14/S-NF/70778/R/8502","Iraq 2014-2015","Iraq 2015"
224464,140244,"2015-01-27T00:00:00",2015,"Germany","Aviation Sans Frontieres",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
224468,4800000,"2014-11-28T00:00:00",2015,"United Kingdom ","International Committee of the Red Cross",16548,0,"Commitment",0,NA,NA,"Iraq 2015"
221972,290065,"2014-08-25T00:00:00",2014,"Sweden","Islamic Relief Worldwide",16548,983,"Commitment",0,"IRQ-14/F/69857/R/8058","Iraq 2014-2015","Iraq 2015"
219038,108696,"2014-09-29T00:00:00",2014,"Luxembourg","Handicap International",16548,983,"Commitment",0,"IRQ-14/P-HR-RL/70675/R/5349","Iraq 2014-2015","Iraq 2015"
215955,148930090,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
215956,12607350,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/E/70881/R/124","Iraq 2014-2015","Iraq 2015"
223704,-784881351,"2015-01-01T00:00:00",2015,"Various Donors (details not yet provided)","Various Recipients (details not yet provided)",16548,1092,"Commitment",0,"Iraq overlap/2014","2014 part of Iraq multi-year SRP","Iraq 2015"
215957,1331400,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","International Organization for Migration",16548,983,"Paid contribution",0,"IRQ-14/S-NF/70837/R/298","Iraq 2014-2015","Iraq 2015"
215958,966000,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Entity for Gender Equality and the Empowerment of Women",16548,983,"Paid contribution",0,"IRQ-14/ER/70356/R/14812","Iraq 2014-2015","Iraq 2015"
215959,1953000,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Educational, Scientific and Cultural Organization",16548,983,"Paid contribution",0,"IRQ-14/E/71222/R/5103","Iraq 2014-2015","Iraq 2015"
215960,6667500,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Population Fund",16548,983,"Paid contribution",0,"IRQ-14/H/69858/R/1171","Iraq 2014-2015","Iraq 2015"
215961,6962550,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","Food & Agriculture Organization of the United Nations",16548,983,"Commitment",0,"IRQ-14/A/70756/R/123","Iraq 2014-2015","Iraq 2015"
212360,1188785,"2014-07-01T00:00:00",2014,"Japan","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/69870/R/120","Iraq 2014-2015","Iraq 2015"
222037,317662,"2014-10-01T00:00:00",2014,"France","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
215962,13965000,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/69870/R/120","Iraq 2014-2015","Iraq 2015"
222042,553972,"2014-11-04T00:00:00",2014,"European Commission's Humanitarian Aid and Civil Protection Department","Première Urgence - Aide Médicale Internationale",16548,983,"Commitment",0,"IRQ-14/WS/71043/R/14879","Iraq 2014-2015","Iraq 2015"
222043,504414,"2014-11-04T00:00:00",2014,"European Commission's Humanitarian Aid and Civil Protection Department","Première Urgence - Aide Médicale Internationale",16548,983,"Commitment",0,"IRQ-14/H/71040/R/14879","Iraq 2014-2015","Iraq 2015"
222020,317662,"2014-10-24T00:00:00",2014,"Luxembourg","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
222024,6226650,"2014-11-18T00:00:00",2014,"Netherlands","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
222025,338442,"2014-06-20T00:00:00",2014,"Italy","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
222034,378310,"2014-11-01T00:00:00",2014,"France","Première Urgence - Aide Médicale Internationale",16548,983,"Commitment",0,"IRQ-14/H/71040/R/14879","Iraq 2014-2015","Iraq 2015"
222036,317662,"2014-10-01T00:00:00",2014,"France","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/S-NF/67709/R/298","Iraq 2014-2015","Iraq 2015"
222039,364498,"2014-07-02T00:00:00",2014,"Denmark","Danish Refugee Council",16548,983,"Commitment",0,"IRQ-14/P-HR-RL/69816/R/5181","Iraq 2014-2015","Iraq 2015"
222040,90106,"2014-06-19T00:00:00",2014,"Denmark","Save the Children ",16548,983,"Commitment",0,"IRQ-14/F/71004/R/6079","Iraq 2014-2015","Iraq 2015"
222031,271739,"2014-07-01T00:00:00",2014,"France","Action Contre la Faim",16548,983,"Commitment",0,"IRQ-14/F/71188/R/5186","Iraq 2014-2015","Iraq 2015"
217584,1300000,"2014-07-07T00:00:00",2014,"Japan","International Organization for Migration",16548,983,"Paid contribution",0,"IRQ-14/S-NF/67709/R/298","Iraq 2014-2015","Iraq 2015"
217587,1700000,"2014-06-30T00:00:00",2014,"Japan","World Food Programme",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70351/R/561","Iraq 2014-2015","Iraq 2015"
216836,6600000,"2014-08-08T00:00:00",2014,"United States of America","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
221964,308166,"2014-04-17T00:00:00",2014,"Sweden","Norwegian Refugee Council",16548,983,"Commitment",0,"IRQ-14/S-NF/68352/R/5834","Iraq 2014-2015","Iraq 2015"
221966,740083,"2014-07-14T00:00:00",2014,"Sweden","Norwegian Refugee Council",16548,983,"Commitment",0,"IRQ-14/WS/70748/R/5834","Iraq 2014-2015","Iraq 2015"
209901,119765,"2014-02-28T00:00:00",2014,"Norway","Norwegian Refugee Council",16548,983,"Paid contribution",0,"IRQ-14/S-NF/68352/R/5834","Iraq 2014-2015","Iraq 2015"
221969,301023,"2014-06-24T00:00:00",2014,"Sweden","Action Contre la Faim",16548,983,"Commitment",0,"IRQ-14/F/71188/R/5186","Iraq 2014-2015","Iraq 2015"
221951,1685241,"2014-11-07T00:00:00",2014,"Sweden","Norwegian Refugee Council",16548,983,"Commitment",0,"IRQ-14/WS/70748/R/5834","Iraq 2014-2015","Iraq 2015"
217092,3334025,"2014-07-07T00:00:00",2014,"Saudi Arabia (Kingdom of)","Office for the Coordination of Humanitarian Affairs",16548,983,"Paid contribution",0,"IRQ-14/CSS/69882/R/119","Iraq 2014-2015","Iraq 2015"
221986,21601017,"2014-10-30T00:00:00",2014,"Germany","United Nations High Commissioner for Refugees",16548,983,"Commitment",0,"IRQ-14/SNYS/70350/R/120","Iraq 2014-2015","Iraq 2015"
221990,1905972,"2014-10-20T00:00:00",2014,"Germany","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/SNYS/70354/R/298","Iraq 2014-2015","Iraq 2015"
218188,346899,"2014-09-03T00:00:00",2014,"Canada","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/S-NF/67709/R/120","Iraq 2014-2015","Iraq 2015"
218189,142180,"2014-09-10T00:00:00",2014,"Czech Republic","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/SNYS/70352/R/124","Iraq 2014-2015","Iraq 2015"
216519,2812315,"2014-07-16T00:00:00",2014,"Sweden","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/SNYS/70354/R/298","Iraq 2014-2015","Iraq 2015"
218190,760335,"2014-09-16T00:00:00",2014,"European Commission's Humanitarian Aid and Civil Protection Department","Save the Children ",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/71073/R/6079","Iraq 2014-2015","Iraq 2015"
218191,1857708,"2014-09-16T00:00:00",2014,"European Commission's Humanitarian Aid and Civil Protection Department","Norwegian Refugee Council",16548,983,"Commitment",0,"IRQ-14/S-NF/68352/R/5834","Iraq 2014-2015","Iraq 2015"
222949,2500000,"2014-09-25T00:00:00",2014,"Japan","International Organization for Migration",16548,983,"Paid contribution",0,"IRQ-14/S-NF/70837/R/298","Iraq 2014-2015","Iraq 2015"
222085,1821825,"2014-06-17T00:00:00",2014,"Denmark","United Nations High Commissioner for Refugees",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/69870/R/120","Iraq 2014-2015","Iraq 2015"
219749,46755450,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/S-NF/70837/R/298","Iraq 2014-2015","Iraq 2015"
219752,26978700,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/H/70841/R/124","Iraq 2014-2015","Iraq 2015"
218355,828729,"2014-09-03T00:00:00",2014,"Canada","Action Contre la Faim",16548,983,"Paid contribution",0,"IRQ-14/WS/71186/R/5186","Iraq 2014-2015","Iraq 2015"
219753,5111400,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/71011/R/124","Iraq 2014-2015","Iraq 2015"
219754,9201150,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/S-NF/71021/R/124","Iraq 2014-2015","Iraq 2015"
219755,9201150,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/S-NF/71026/R/124","Iraq 2014-2015","Iraq 2015"
219756,28414050,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Children's Fund",16548,983,"Paid contribution",0,"IRQ-14/WS/71006/R/124","Iraq 2014-2015","Iraq 2015"
219757,12694500,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","World Health Organization",16548,983,"Commitment",0,"IRQ-14/H/71035/R/122","Iraq 2014-2015","Iraq 2015"
219758,2929500,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","World Health Organization",16548,983,"Commitment",0,"IRQ-14/H/71038/R/122","Iraq 2014-2015","Iraq 2015"
219750,3145800,"2014-07-01T00:00:00",2014,"Saudi Arabia (Kingdom of)","United Nations Population Fund",16548,983,"Paid contribution",0,"IRQ-14/P-HR-RL/70802/R/1171","Iraq 2014-2015","Iraq 2015"
217988,5e+05,"2014-09-11T00:00:00",2014,"United States of America","International Organization for Migration",16548,983,"Commitment",0,"IRQ-14/SNYS/70354/R/298","Iraq 2014-2015","Iraq 2015"
219906,373599,"2014-10-07T00:00:00",2014,"Germany","Office for the Coordination of Humanitarian Affairs",16548,983,"Paid contribution",0,"IRQ-14/CSS/69882/R/119","Iraq 2014-2015","Iraq 2015"
